session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day
session_169,station_10,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,111,25.404612996467733,Chicago,45.25522162089861,-122.16678627891802,5.9514651452870595,False,9
session_170,station_25,Volkswagen ID.4,CCS,2025-04-25 23:10:08,94,34.18244931515591,Houston,47.98271132725917,-118.65616300615636,-5.900643145048881,True,18
session_171,station_38,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,39,18.25333193205069,San Diego,47.1183746476445,-85.67344736900006,17.07267881141008,True,10
session_172,station_19,Tesla Model 3,CCS,2025-04-25 23:10:08,44,38.47269059854949,San Francisco,34.557089781586704,-108.46026080959392,23.22780194579593,True,12
session_173,station_34,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,112,20.002042042151448,Chicago,31.349556455136575,-79.49315616649105,3.5459615604847237,True,10
session_174,station_40,Tesla Model 3,Type 2,2025-04-25 23:10:08,58,62.64467739184731,New York,40.71193535568429,-87.48949183006829,-5.29084143716953,True,7
session_175,station_50,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,84,30.90955677130798,Dallas,34.584660335176935,-114.71910284917598,15.269911462010281,True,6
session_176,station_11,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,76,44.03188793018443,Chicago,47.90852950935172,-109.77428348614973,-0.5314086226960324,False,4
session_177,station_16,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,101,45.35405053117274,Los Angeles,32.547427752142966,-78.81959747018675,28.368320354349443,False,12
session_178,station_40,Tesla Model 3,Type 2,2025-04-25 23:10:08,46,57.78762749162669,Los Angeles,36.53027475454396,-97.5930448509761,25.206907888973305,False,12
session_179,station_33,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,115,71.58162445693432,San Francisco,39.35667274586784,-120.85028194150424,25.944122307895903,False,20
session_180,station_41,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,61,76.1006902776747,San Francisco,31.820893613141674,-96.85090026103974,18.40127238095886,False,8
session_181,station_40,Nissan Leaf,CCS,2025-04-25 23:10:08,16,14.551324834706843,Houston,40.375695222496674,-70.14722984162358,21.571911036778165,False,22
session_182,station_47,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,85,70.46041049165916,Houston,36.17473232237013,-72.82326554239472,8.856187370712465,False,21
session_183,station_47,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,59,59.03062507862398,San Francisco,47.52870143881713,-122.1747305688296,14.350611351675457,True,7
session_184,station_7,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,56,76.04826097886016,New York,30.496799886387517,-81.18408181261081,9.102065170731539,False,17
session_185,station_20,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,88,51.558760743234465,Chicago,30.808313548220205,-99.50546210554944,9.58692470718093,False,20
session_186,station_36,Audi e-tron,CCS,2025-04-25 23:10:08,33,68.65165188952966,San Diego,35.56638334084675,-89.84882033162609,10.475683882522635,False,23
session_187,station_11,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,59,36.16134953319961,Dallas,46.15669591794504,-75.60840407324892,-7.3739226261138295,True,23
session_188,station_10,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,35,16.78368773420376,Phoenix,45.467213462206075,-124.69625674556364,33.80060271241524,True,17
session_189,station_37,Kia EV6,Type 2,2025-04-25 23:10:08,95,14.4915659145613,Los Angeles,34.24747258136203,-107.3602091936057,20.563257333742914,False,0
session_190,station_10,Kia EV6,CCS,2025-04-25 23:10:08,114,41.33608530686517,San Francisco,28.27094219405096,-92.58197083585387,12.268635458570621,False,12
session_191,station_11,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,25,78.73112105405643,San Antonio,32.965017767226534,-86.17141949842119,1.7687123261427615,False,16
session_192,station_14,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,49,61.11822176690343,Phoenix,41.7694644600176,-82.33051771036102,-9.828702355478969,False,21
session_193,station_5,Tesla Model Y,CCS,2025-04-25 23:10:08,118,38.66293616344669,Phoenix,38.364560549139384,-91.06084636441767,12.822505055635855,False,10
session_194,station_22,Nissan Leaf,Type 2,2025-04-25 23:10:08,60,47.11998375153918,San Antonio,45.45268304758146,-77.16389329141829,13.72357774485181,True,7
session_195,station_5,Kia EV6,CHAdeMO,2025-04-25 23:10:08,28,78.25547349559825,Chicago,28.720503559671045,-92.32508427639286,-9.779719313871388,False,11
session_196,station_3,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,89,26.15393936152571,Houston,32.202019824417576,-119.03751028631841,30.241029899935164,True,14
session_197,station_35,Tesla Model 3,CCS,2025-04-25 23:10:08,57,34.156085813722115,San Diego,30.37251857190592,-112.64758959765514,-1.191635174436481,False,12
session_198,station_23,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,90,50.99140835494644,Phoenix,47.850021142663934,-116.92271473287728,23.312561315008715,True,2
session_199,station_50,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,29,63.34505137999569,Philadelphia,35.42837836537809,-71.28614195523025,-0.4090244094749327,False,19
session_200,station_23,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,106,28.536333129509668,San Francisco,31.77113176265773,-84.1507704813223,1.2534753114546096,True,17
session_201,station_44,Nissan Leaf,Type 2,2025-04-25 23:10:08,95,14.824875314236024,Los Angeles,42.552218756795554,-115.38321621159872,15.807626729326994,True,12
session_202,station_24,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,119,64.50453071897003,Phoenix,28.868905879379525,-119.73161037796154,5.01184749041383,True,11
session_203,station_17,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,83,17.820815943667125,San Francisco,39.159000026827215,-80.15083392745532,31.42160731422984,True,14
session_204,station_42,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,92,43.54236925105466,Philadelphia,32.27508389200224,-119.0765345183911,28.09745535055834,False,11
session_205,station_22,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,100,51.207734877505985,San Antonio,42.6713568157137,-91.50693602171653,19.665663389141088,False,21
session_206,station_50,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,105,46.878554307333154,Phoenix,47.85098018697542,-76.97133721505523,-9.951476154268132,True,0
session_207,station_33,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,15,12.8299786035942,Phoenix,35.570984270962356,-112.27199059862535,26.06495657884288,False,3
session_208,station_25,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,43,71.07539546885889,Houston,28.725282952892783,-92.72627041265741,17.608982607674747,False,4
session_209,station_25,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,39,28.948057034624078,San Francisco,37.971422572543545,-115.11227782829907,3.2618863909178994,True,7
session_210,station_35,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,86,24.51578502957104,San Francisco,26.95515868471018,-83.69157628740767,-0.36122899321669166,True,1
session_211,station_45,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,109,70.16886687330991,New York,36.90619587377638,-116.13228566366392,5.285213737751782,False,20
session_212,station_33,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,114,65.26260247994657,Phoenix,29.131592182184814,-100.35549716169808,33.531696116960205,True,19
session_213,station_21,Kia EV6,Type 2,2025-04-25 23:10:08,43,29.55214820282107,Houston,26.79754524366975,-110.49478546528702,8.850490732650023,False,23
session_214,station_7,Audi e-tron,CCS,2025-04-25 23:10:08,117,33.399389753358584,New York,37.711411209819154,-82.35046833360624,1.2373223016945971,True,0
session_215,station_26,Tesla Model 3,Type 2,2025-04-25 23:10:08,59,54.54512288930928,Philadelphia,26.59453992499043,-120.38199533249184,19.179803945413347,False,5
session_216,station_41,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,21,44.79566390539665,Philadelphia,34.900741908801095,-90.10626587965528,21.13207164874324,False,2
session_217,station_50,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,115,13.349891284624452,Philadelphia,28.625589365362238,-121.18373170422396,2.41810853609938,True,11
session_218,station_43,Tesla Model Y,CCS,2025-04-25 23:10:08,105,26.848010858351387,Dallas,43.65709877212966,-118.773483789539,-8.407122898490645,True,10
session_219,station_4,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,21,79.49606653461781,New York,33.621678545145635,-87.2049811713545,5.899059472378793,True,12
session_220,station_15,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,60,55.02698458947849,San Francisco,37.41545406880244,-83.7494413592475,18.093650926146015,False,16
session_221,station_8,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,60,53.261611785924494,New York,41.494202052851065,-70.94496444732789,34.21042405562536,False,21
session_222,station_29,Chevy Bolt,Type 2,2025-04-25 23:10:08,78,37.45346436150188,Dallas,26.60999108409973,-101.19451551371029,5.284548858056633,False,16
session_223,station_49,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,115,56.17391199644506,Phoenix,44.127829982674605,-76.10309673788674,-3.4282274852913748,True,21
session_224,station_26,Rivian R1T,Type 2,2025-04-25 23:10:08,15,55.25823780769172,San Diego,26.12479606655303,-86.4416341761632,-6.489542797142514,True,12
session_225,station_15,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,101,16.48313481478587,Chicago,26.18988092301794,-84.43143968725803,29.62084157389465,False,12
session_226,station_10,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,45,52.35550038798539,San Diego,38.653293326432106,-121.51458791270562,24.786692360260233,False,9
session_227,station_38,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,78,44.058660306286384,San Diego,27.281114793481162,-98.42946652168281,-3.3115343467247564,False,18
session_228,station_46,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,94,36.82635977334931,Phoenix,30.31583907943331,-78.60742797108522,25.114414966638087,False,2
session_229,station_36,Chevy Bolt,CCS,2025-04-25 23:10:08,99,77.21541983277348,Phoenix,35.65918089790259,-78.00877727943647,20.066211903613283,False,16
session_230,station_37,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,86,36.79744831929078,San Antonio,39.94354912400348,-95.27744297171381,23.476095790629024,False,12
session_231,station_33,Audi e-tron,CCS,2025-04-25 23:10:08,18,18.965191059875103,Phoenix,32.46140295636046,-118.06404501397182,-7.515433671976602,False,23
session_232,station_12,Kia EV6,CCS,2025-04-25 23:10:08,16,55.1590303773525,San Antonio,29.333041401895006,-74.18647138674007,14.618290160032064,False,1
session_233,station_23,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,43,11.789823027372355,San Diego,43.01576713857854,-73.71080316467241,1.603616231682036,True,2
session_234,station_3,Nissan Leaf,Type 2,2025-04-25 23:10:08,47,28.48932154347146,Los Angeles,32.94840043444001,-89.34967636378326,-5.225200606741327,False,8
session_235,station_6,Audi e-tron,CCS,2025-04-25 23:10:08,26,63.638343030031244,Dallas,38.18350200026014,-121.31598059862742,7.583572119023422,False,22
session_236,station_49,Audi e-tron,CCS,2025-04-25 23:10:08,54,21.694472787391017,Philadelphia,33.86944588904189,-115.37878605210535,31.012567465466482,True,0
session_237,station_38,Tesla Model 3,Type 2,2025-04-25 23:10:08,95,33.67988872157705,San Diego,38.76738101130313,-88.132235377146,-0.008724400767404106,True,15
session_238,station_22,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,91,20.22562540236526,San Francisco,42.07982161659516,-105.19877474963297,2.7853641406919483,True,12
session_239,station_28,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,39,27.033185239366265,Houston,36.88825142668351,-90.1631082372841,6.058700603478979,True,9
session_240,station_28,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,42,44.97940477275911,Philadelphia,33.25621366423004,-94.46140682404717,27.917276834828904,True,17
session_241,station_26,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,31,76.93297116790013,Houston,41.27317747203425,-110.97529020871461,18.503843001095383,True,19
session_242,station_5,Kia EV6,Type 2,2025-04-25 23:10:08,26,67.62887748423418,Houston,27.85670025122606,-99.17100753868195,-1.3380803663079366,False,22
session_243,station_3,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,116,36.50202978495385,Chicago,37.1772212841417,-82.9963864340417,22.640637359858246,True,3
session_244,station_13,Tesla Model Y,CCS,2025-04-25 23:10:08,67,68.01295702734002,Los Angeles,25.41851447155418,-82.85092972040115,19.27269304257445,False,23
session_245,station_45,Rivian R1T,CCS,2025-04-25 23:10:08,49,35.79320548586523,San Antonio,38.80784649543129,-108.73667888455928,-0.42421493977562896,False,16
session_246,station_47,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,113,54.05264701457325,San Diego,42.813498421813165,-113.74804767913972,0.15741396945639785,False,6
session_247,station_43,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,109,59.92857669921103,Dallas,26.08990059758626,-94.07401770266713,29.522552142050287,False,4
session_248,station_32,Hyundai Kona Electric,CHAdeMO,2025-04-25 23:10:08,120,34.355971989042615,Philadelphia,36.35009101274257,-89.62366187690026,16.884688627834922,True,4
session_249,station_48,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,117,10.373186474115915,Houston,42.62462985978547,-98.19179252706377,9.013650290163785,True,7
session_250,station_18,Tesla Model Y,CCS,2025-04-25 23:10:08,29,77.7601915414272,Phoenix,36.48943562232061,-107.01690692586155,-7.143672371085132,True,17
session_251,station_8,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,16,58.53169818186148,San Diego,41.92336909938258,-100.66437834106294,26.861531203085825,False,18
session_252,station_17,Rivian R1T,Type 2,2025-04-25 23:10:08,40,19.31687667178198,New York,34.67092646059986,-123.41490701272905,15.444643246655009,True,22
session_253,station_1,Chevy Bolt,CCS,2025-04-25 23:10:08,52,18.99710618437817,Houston,46.423445224350885,-97.85271292432704,-4.068987936130935,True,23
session_254,station_43,Chevy Bolt,Type 2,2025-04-25 23:10:08,62,16.85659145071359,San Francisco,36.56079545861613,-84.74138625049238,-5.2406324184775475,True,23
session_255,station_12,Chevy Bolt,CCS,2025-04-25 23:10:08,44,68.1779092812005,Dallas,43.73119750289883,-122.23708170281166,19.298098236724677,True,3
session_256,station_16,Tesla Model Y,Type 2,2025-04-25 23:10:08,46,19.92151272551788,San Diego,34.71301960510844,-74.92918624885625,-5.583763619929809,False,3
session_257,station_9,Kia EV6,CCS,2025-04-25 23:10:08,69,70.01741200455538,San Antonio,33.0949091775439,-88.26996705997871,7.025376320289727,True,17
session_258,station_27,Kia EV6,CCS,2025-04-25 23:10:08,17,57.807743431645164,New York,30.683145906263512,-109.76716080771688,14.761991599509201,False,3
session_259,station_24,Audi e-tron,CCS,2025-04-25 23:10:08,33,54.623563403281416,Philadelphia,30.507683093267666,-99.90443047028363,-6.0591231256459,False,22
session_260,station_8,Volkswagen ID.4,CCS,2025-04-25 23:10:08,21,74.3564244570547,San Diego,29.795447809604696,-88.1560296134845,9.844701791699656,True,18
session_261,station_23,Nissan Leaf,CCS,2025-04-25 23:10:08,70,19.479316126424457,San Diego,26.638020989195454,-111.75154913492985,33.37217097020934,False,4
session_262,station_50,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,97,35.69145350944585,San Diego,36.83763225860346,-85.76704859977607,5.0303342539856075,False,7
session_263,station_1,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,90,14.170087758111087,Philadelphia,34.46572452899236,-112.05715174041872,28.976426546485364,True,21
session_264,station_22,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,25,34.181661652633586,New York,31.621013731308334,-78.76093837654639,-7.090445670974265,False,3
session_265,station_36,Nissan Leaf,CCS,2025-04-25 23:10:08,82,56.54717884315303,Houston,37.72626894422696,-122.67800272712186,28.727541761535313,False,12
session_266,station_27,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,95,56.34333049508869,Houston,42.17533243517292,-79.98017747113292,1.7906132296104609,False,22
session_267,station_32,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,49,37.720338937751094,San Francisco,36.65886122838002,-82.59509042455134,24.52489268349457,False,6
session_268,station_25,Tesla Model Y,CCS,2025-04-25 23:10:08,75,57.78706964611387,Dallas,29.812303328347333,-73.0953915824441,-4.252617303501369,False,22
session_269,station_41,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,51,15.689991430890235,Houston,47.235784984783805,-102.87279776274272,1.7737880717208245,True,15
session_270,station_12,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,106,14.614697950505793,Chicago,37.183159751173044,-103.902111487107,14.756395670650619,False,20
session_271,station_26,Audi e-tron,Type 2,2025-04-25 23:10:08,116,61.34192339787673,Dallas,32.14562784572513,-80.43404708990543,32.87256906259816,True,18
session_272,station_43,Tesla Model 3,CCS,2025-04-25 23:10:08,95,43.17494874613136,New York,45.29497573258237,-105.1823462875732,25.395857310126722,True,9
session_273,station_25,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,101,38.06313102493225,San Diego,28.80500373042929,-92.3738641062589,5.1083866764880685,True,11
session_274,station_34,Rivian R1T,CCS,2025-04-25 23:10:08,21,35.59077715679058,Philadelphia,34.86891326484303,-113.55960885902294,-3.290832476840164,False,8
session_275,station_33,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,110,12.995890191580383,San Diego,32.9751532089346,-124.86054374867884,6.954001476755401,False,7
session_276,station_12,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,77,54.25391805255163,Los Angeles,30.76272156676876,-85.41812141250408,12.381896547066962,True,2
session_277,station_23,Audi e-tron,CCS,2025-04-25 23:10:08,95,55.955175782317006,Houston,28.085754319227263,-109.01450035773387,-2.049248854612392,False,3
session_278,station_1,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,48,53.46863377236184,Houston,36.870150429055656,-79.53628842497815,-9.422320540933697,False,23
session_279,station_19,Tesla Model Y,Type 2,2025-04-25 23:10:08,75,51.7402014107811,Los Angeles,40.59372881307354,-76.17309419121426,-5.807249276917127,True,19
session_280,station_48,Kia EV6,CCS,2025-04-25 23:10:08,56,34.46543232897874,Phoenix,25.39589949947082,-105.12107065234841,15.093255054580595,True,10
session_281,station_18,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,64,54.2012375253954,Philadelphia,26.447257849255525,-101.56496719798133,30.262610006199417,True,11
session_282,station_19,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,117,28.100284370820887,San Diego,41.713379616496695,-90.03719461939642,-6.282912874278278,False,2
session_283,station_7,Rivian R1T,CCS,2025-04-25 23:10:08,102,43.94513464996348,San Francisco,33.58360398324576,-101.7937854450092,7.927402349472608,False,5
session_284,station_1,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,80,73.70015050455763,Dallas,25.841264189986372,-82.73582415663734,5.339604000558717,False,22
session_285,station_49,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,28,22.817062125508727,Houston,25.562943569977552,-124.18337191072035,0.7368752763792497,True,5
session_286,station_1,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,19,69.65046909638814,Houston,26.13038615131152,-83.55313862144112,14.313210879519428,False,10
session_287,station_15,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,19,31.57486158045198,San Francisco,40.42787067446929,-103.76203343611047,7.54136862464448,False,1
session_288,station_50,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,79,29.674913631265063,San Diego,39.752380347121765,-112.4610913896585,29.01414102684428,False,12
session_289,station_43,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,58,75.65373838483285,Phoenix,39.268060521988744,-76.16259731552736,33.56673730247266,True,22
session_290,station_44,Volkswagen ID.4,CCS,2025-04-25 23:10:08,70,45.66667676759552,Houston,39.781408333142096,-81.24500923324558,19.450479905694582,True,4
session_291,station_18,Nissan Leaf,Type 2,2025-04-25 23:10:08,111,76.19697328779932,San Francisco,33.60145270176112,-119.83857553117656,1.4610645827233082,False,12
session_292,station_20,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,71,66.31143398861562,Dallas,25.924476057034884,-74.63538576565695,19.711950234256193,False,22
session_293,station_25,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,71,28.5881972306505,New York,27.45665840982121,-82.41179928584268,6.366845843789537,False,22
session_294,station_36,Tesla Model 3,Type 2,2025-04-25 23:10:08,85,58.96994676488886,Philadelphia,37.27732643366871,-75.75926729068442,29.694967934582372,True,1
session_295,station_45,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,43,50.579366434864994,San Antonio,32.06694788301942,-98.9225501934667,22.657941790854416,True,12
session_296,station_49,Kia EV6,CCS,2025-04-25 23:10:08,51,25.916460114000703,Houston,41.35846149009248,-71.58925234092025,27.59542702049214,False,21
session_297,station_24,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,119,77.30438465180706,San Francisco,39.8067416832048,-98.26071913165704,34.644544630316474,False,19
session_298,station_25,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,18,35.583014713552,Los Angeles,34.21470235192017,-74.1217774974662,19.057707206490228,False,11
session_299,station_28,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,106,26.00738208776211,Chicago,41.568216337116596,-115.21657048169773,34.95939154795936,False,6
session_300,station_25,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,75,46.170918988469595,Chicago,40.926224013144,-95.34403737311857,5.722370988923666,False,2
session_301,station_50,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,86,44.14038236746478,Chicago,26.75007488555335,-83.32998368620989,-4.510966723975676,True,17
session_302,station_6,Chevy Bolt,CCS,2025-04-25 23:10:08,22,35.75830531687829,Phoenix,43.28838359716831,-107.37957475828883,10.588222854950658,False,18
session_303,station_12,Volkswagen ID.4,CCS,2025-04-25 23:10:08,25,43.98035959110535,Dallas,41.267726241083466,-101.26139004035151,6.960620259778771,True,14
session_304,station_40,Volkswagen ID.4,CCS,2025-04-25 23:10:08,102,30.20421770130752,Chicago,40.77740672964184,-88.96517642264399,-1.7512944677257298,False,19
session_305,station_9,Audi e-tron,CCS,2025-04-25 23:10:08,86,45.745175378099034,Houston,27.965660997143132,-119.69637030879983,21.984366107269143,False,14
session_306,station_19,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,69,63.00028686409492,San Francisco,47.57755142347848,-73.89968086821533,2.467231812042087,False,3
session_307,station_48,Tesla Model Y,CCS,2025-04-25 23:10:08,98,49.908218074793645,Houston,36.97035500100963,-82.4605811748684,19.71677516003446,False,15
session_308,station_34,Kia EV6,Type 2,2025-04-25 23:10:08,27,14.324845860160556,Chicago,36.166918228772225,-93.21626383306949,1.704703853573136,False,21
session_309,station_5,Rivian R1T,Type 2,2025-04-25 23:10:08,111,69.23880241233647,San Diego,27.949319721301563,-97.18168301435817,8.125613606401167,True,4
session_310,station_8,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,57,30.226810256563034,Dallas,26.409382254854098,-87.86856031926153,3.558429736337038,True,0
session_311,station_42,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,101,31.88812515225585,Dallas,27.61919524656676,-97.8210783826698,-6.429474871310611,True,4
session_312,station_49,Nissan Leaf,Type 2,2025-04-25 23:10:08,86,74.39410444457535,New York,45.405246432270005,-85.64392931130133,0.2796715343973677,True,5
session_313,station_33,Audi e-tron,Type 2,2025-04-25 23:10:08,118,62.16512467237512,Philadelphia,27.418342834756245,-124.64978754402271,-7.586788028617358,True,3
session_314,station_27,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,114,54.08244979332475,Los Angeles,37.97656764725061,-109.15133210877433,8.523532535150206,False,15
session_315,station_21,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,110,46.45071522428346,Phoenix,32.001284552537385,-99.60644875297612,14.01979297789093,False,17
session_316,station_2,Audi e-tron,CCS,2025-04-25 23:10:08,55,18.274388412510817,San Antonio,41.64627763351726,-123.30619348287529,5.361324912904999,True,7
session_317,station_45,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,39,72.53550228781995,San Diego,43.130420666451556,-87.70658156642402,23.94554297410295,True,18
session_318,station_50,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,76,63.85228656177503,Philadelphia,29.499561718745028,-70.69714353556253,9.749608350274098,True,4
session_319,station_41,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,104,29.530669622285494,Houston,27.94000723173889,-108.3700333300296,22.76269246408691,False,2
session_320,station_32,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,51,31.616728683554832,San Diego,42.150749994264785,-100.6356086187804,31.379074825729724,False,1
session_321,station_32,Tesla Model 3,Type 2,2025-04-25 23:10:08,79,29.122059284616636,Houston,32.05241260441858,-103.458421420307,-5.153155459524769,False,10
session_322,station_4,Rivian R1T,CCS,2025-04-25 23:10:08,87,75.49659025660436,Chicago,37.05950941248231,-123.06797722289758,7.106312162581055,False,5
session_323,station_34,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,31,27.288059721794696,Philadelphia,27.872711129489474,-79.77062183865436,-4.358975548310537,False,9
session_324,station_36,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,109,59.790832415128335,Philadelphia,36.058762382174635,-103.85668925240299,8.134300662979083,True,6
session_325,station_43,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,49,34.39084544789843,Dallas,40.3091350650042,-111.18783395563837,-2.81060492188832,True,4
session_326,station_11,Audi e-tron,Type 2,2025-04-25 23:10:08,55,72.63907952188802,Chicago,33.14432737869814,-119.21454115630208,26.639967877446914,False,8
session_327,station_10,Kia EV6,CHAdeMO,2025-04-25 23:10:08,98,13.199552400739373,Houston,28.970330199199775,-91.02897404496359,18.395691884488308,False,17
session_328,station_22,Tesla Model 3,CCS,2025-04-25 23:10:08,26,77.25323414511281,Los Angeles,44.95502303733991,-120.82335870911679,29.56380894615026,True,15
session_329,station_25,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,71,19.249881154674263,Chicago,35.9397856313623,-100.60940474296488,0.9594746006291341,True,5
session_330,station_19,Kia EV6,CCS,2025-04-25 23:10:08,111,77.88325686951886,Chicago,31.27435109696036,-105.8500344845763,-4.672006165683926,True,15
session_331,station_27,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,52,76.43933034400376,San Diego,35.15896470070214,-90.52600477246902,5.118803612207843,True,18
session_332,station_26,Tesla Model 3,Type 2,2025-04-25 23:10:08,85,17.614337093838465,Dallas,34.12300791482444,-70.8536621228575,13.196275980856942,True,7
session_333,station_27,Kia EV6,CCS,2025-04-25 23:10:08,70,26.89062819813777,San Francisco,46.721936452488116,-75.44932655143538,-7.6706752690366855,True,13
session_334,station_33,Nissan Leaf,Type 2,2025-04-25 23:10:08,63,25.990569697845984,Los Angeles,45.79019266109294,-116.22312661067153,0.9969579660349375,True,20
session_335,station_14,Audi e-tron,Type 2,2025-04-25 23:10:08,77,43.775178613997426,Dallas,33.067183738455014,-121.79259082407177,22.31562521534292,False,7
session_336,station_36,Audi e-tron,Type 2,2025-04-25 23:10:08,64,59.61565493421826,Los Angeles,34.7446218426373,-94.66646812068603,20.213122444256765,False,10
session_337,station_5,Rivian R1T,CCS,2025-04-25 23:10:08,26,12.447321191325567,San Francisco,33.66844100415411,-88.59587714311081,30.350429387697318,True,12
session_338,station_11,Tesla Model 3,Type 2,2025-04-25 23:10:08,49,59.42361570269748,Phoenix,33.9725490838242,-112.97402685758871,-9.149559603028436,True,4
